customer_id,signup_date,snapshot_date,plan_type,plan_price,city,tenure_months,tenure_days,logins_last_7d,logins_last_30d,logins_per_month_avg,orders_total,orders_last_30d,avg_order_value,total_spend,support_tickets_total,support_tickets_last_30d,items_skipped_total,items_skipped_last_3_boxes,nps_score,days_since_last_login,days_since_last_order,churn_30d,churn_date,cancel_reason
SC-104398,2022-05-02,2024-01-15,basic,29.99,San Jose,20.8,623,2,9,2,21,2,25.47,534.82,5,0,0,0,10.0,9,10,0,,
SC-104399,2023-07-20,2024-01-15,basic,29.99,Boston,6.0,179,3,3,6,14,3,60.1,841.45,1,0,1,0,10.0,7,39,0,,
SC-104400,2022-01-01,2024-01-15,basic,29.99,Boston,24.8,744,1,9,3,23,1,61.25,1408.73,0,1,1,0,,7,0,0,,
SC-104401,2023-06-21,2024-01-15,basic,29.99,Phoenix,6.9,208,0,2,4,6,0,138.75,832.5,0,1,1,0,7.0,2,66,0,,
SC-104402,2023-01-15,2024-01-15,basic,29.99,Seattle,12.2,365,0,6,1,10,0,43.09,430.9,1,0,0,1,5.0,0,7,0,,
SC-104403,2022-11-27,2024-01-15,basic,29.99,Seattle,13.8,414,1,5,8,11,1,49.4,543.36,3,1,0,0,6.0,1,2,0,,
SC-104404,2023-07-17,2024-01-15,basic,29.99,Seattle,6.1,182,0,4,10,23,0,25.98,597.51,2,0,0,0,7.0,2,2,0,,
SC-104405,2023-10-13,2024-01-15,family,79.99,Los Angeles,3.1,94,0,1,7,3,1,27.03,81.1,1,0,1,0,,24,19,0,,
SC-104406,2022-09-02,2024-01-15,family,79.99,Seattle,16.7,500,2,5,3,17,1,58.92,1001.56,3,1,0,0,10.0,2,62,0,,
SC-104407,2022-01-01,2024-01-15,premium,49.99,Phoenix,24.8,744,5,7,5,20,1,69.28,1385.68,1,0,1,0,7.0,3,81,0,,
SC-104408,2022-06-14,2024-01-15,premium,49.99,Austin,19.3,580,1,4,2,42,0,47.91,2012.31,4,0,2,0,,0,1,0,,
SC-104409,2023-11-01,2024-01-15,premium,49.99,Portland,2.5,75,1,7,4,2,0,19.42,38.85,0,1,0,0,8.0,1,40,0,,
SC-104410,2023-04-09,2024-01-15,basic,29.99,San Antonio,9.4,281,0,10,4,7,2,49.04,343.27,1,0,0,0,3.0,3,26,0,,
SC-104411,2023-09-20,2024-01-15,basic,29.99,Dallas,3.9,117,2,7,9,4,3,27.55,110.21,1,0,1,0,4.0,5,9,0,,
SC-104412,2023-12-11,2024-01-15,basic,29.99,Portland,1.2,35,0,3,4,1,0,33.85,33.85,0,0,0,0,9.0,32,35,0,,
SC-104413,2023-11-11,2024-01-15,premium,49.99,New York,2.2,65,1,6,9,2,2,83.2,166.4,0,0,1,0,8.0,14,28,0,,
SC-104414,2023-03-14,2024-01-15,premium,49.99,Seattle,10.2,307,0,7,9,8,1,44.77,358.14,6,0,1,0,8.0,1,33,0,,
SC-104415,2022-02-20,2024-01-15,basic,29.99,Portland,23.1,694,2,2,5,24,2,38.35,920.46,0,0,1,0,7.0,5,20,0,,
SC-104416,2022-01-01,2024-01-15,premium,49.99,New York,24.8,744,2,4,4,20,3,22.48,449.67,8,1,1,1,10.0,5,21,0,,
SC-104417,2023-09-12,2024-01-15,premium,49.99,Dallas,4.2,125,1,12,9,3,3,30.78,92.33,0,0,0,0,8.0,4,1,0,,
SC-104418,2022-07-24,2024-01-15,premium,49.99,Austin,18.0,540,0,2,1,16,1,19.24,307.9,13,3,3,1,7.0,78,28,1,2024-01-18,found_alternative
SC-104419,2023-08-21,2024-01-15,basic,29.99,Los Angeles,4.9,147,1,9,11,4,2,49.84,199.34,1,0,0,0,5.0,0,21,0,,
SC-104420,2022-01-01,2024-01-15,family,79.99,Austin,24.8,744,0,5,7,20,1,53.36,1067.2,1,2,2,0,6.0,0,4,0,,
SC-104421,2023-07-13,2024-01-15,basic,29.99,Houston,6.2,186,2,2,4,5,0,91.9,459.52,0,0,0,0,7.0,1,1,0,,
SC-104422,2023-08-07,2024-01-15,family,79.99,Denver,5.4,161,3,7,9,5,2,55.77,278.83,1,1,0,0,,1,6,0,,
SC-104423,2022-01-15,2024-01-15,family,79.99,Los Angeles,24.3,730,2,3,11,23,1,60.46,1390.52,0,1,3,0,,8,4,0,,
SC-104424,2023-10-31,2024-01-15,basic,29.99,Philadelphia,2.5,76,2,7,0,2,0,47.57,95.15,0,0,0,2,,22,1,0,,
SC-104425,2023-09-13,2024-01-15,premium,49.99,Los Angeles,4.1,124,0,3,3,3,0,49.38,148.15,3,3,1,0,6.0,22,34,1,2024-02-08,found_alternative
SC-104426,2022-01-01,2024-01-15,premium,49.99,Houston,24.8,744,5,4,5,25,0,41.11,1027.83,6,0,1,0,10.0,8,13,0,,
SC-104427,2023-11-11,2024-01-15,family,79.99,Dallas,2.2,65,1,1,4,1,2,64.98,64.98,0,0,0,1,2.0,20,64,0,,
SC-104428,2022-02-19,2024-01-15,premium,49.99,Denver,23.2,695,1,7,6,24,1,29.34,704.06,4,0,1,0,6.0,9,6,0,,
SC-104429,2023-04-09,2024-01-15,basic,29.99,Philadelphia,9.4,281,2,5,5,19,1,21.23,403.45,1,0,2,0,10.0,35,1,0,,
SC-104430,2023-12-19,2024-01-15,premium,49.99,Boston,0.9,27,2,7,4,3,1,24.93,74.78,0,0,0,0,7.0,12,26,0,,
SC-104431,2023-05-16,2024-01-15,basic,29.99,Dallas,8.1,244,1,9,2,8,0,62.36,498.84,1,0,0,0,7.0,6,58,0,,
SC-104432,2023-08-24,2024-01-15,basic,29.99,Denver,4.8,144,2,11,7,5,0,41.22,206.08,5,1,0,0,8.0,3,13,0,,
SC-104433,2024-01-14,2024-01-15,basic,29.99,San Antonio,0.0,1,0,7,3,0,1,54.85,0.0,0,0,0,0,7.0,1,1,0,,
SC-104434,2023-12-23,2024-01-15,family,79.99,Phoenix,0.8,23,1,3,1,0,0,39.61,0.0,0,1,0,0,,23,23,1,2024-02-14,moving
SC-104435,2022-07-11,2024-01-15,basic,29.99,Boston,18.4,553,3,5,6,87,0,36.19,3148.52,2,1,0,0,5.0,3,7,0,,
SC-104436,2023-09-10,2024-01-15,family,79.99,Denver,4.2,127,2,6,8,4,1,42.74,170.96,1,0,0,0,,6,40,0,,
SC-104437,2023-10-16,2024-01-15,premium,49.99,San Antonio,3.0,91,1,2,8,5,1,37.18,185.88,0,0,0,0,1.0,2,24,0,,
SC-104438,2023-03-12,2024-01-15,premium,49.99,New York,10.3,309,0,1,6,11,0,47.76,525.39,0,0,1,0,4.0,28,22,0,,
SC-104439,2023-12-04,2024-01-15,basic,29.99,Phoenix,1.4,42,1,3,4,1,1,23.22,23.22,0,0,0,0,1.0,1,30,0,,
SC-104440,2023-06-22,2024-01-15,family,79.99,Philadelphia,6.9,207,1,2,4,6,2,38.0,228.0,2,0,0,0,7.0,15,34,0,,
SC-104441,2023-04-26,2024-01-15,basic,29.99,Philadelphia,8.8,264,3,3,6,20,1,47.06,941.28,1,1,2,0,,4,10,0,,
SC-104442,2023-10-05,2024-01-15,basic,29.99,Denver,3.4,102,1,7,10,3,1,87.56,262.68,0,1,0,0,8.0,3,10,0,,
SC-104443,2022-10-18,2024-01-15,premium,49.99,Chicago,15.1,454,2,5,9,16,0,34.61,553.77,1,0,3,0,5.0,34,44,0,,
SC-104444,2023-07-29,2024-01-15,basic,29.99,Austin,5.7,170,1,3,6,5,3,62.3,311.49,1,0,0,0,,4,12,0,,
SC-104445,2023-08-21,2024-01-15,basic,29.99,San Diego,4.9,147,1,4,4,4,1,68.85,275.41,0,0,0,0,10.0,0,3,0,,
SC-104446,2023-04-26,2024-01-15,basic,29.99,Philadelphia,8.8,264,0,3,2,8,1,36.92,295.34,3,2,1,1,9.0,32,19,0,,
SC-104447,2023-04-26,2024-01-15,basic,29.99,San Antonio,8.8,264,0,2,3,10,0,44.07,440.66,1,0,0,0,,8,41,0,,
SC-104448,2023-11-15,2024-01-15,premium,49.99,New York,2.0,61,2,2,1,1,0,35.1,35.1,0,0,1,1,3.0,16,20,1,2024-01-25,not_using
SC-104449,2024-01-07,2024-01-15,premium,49.99,Phoenix,0.3,8,1,9,3,0,0,29.51,0.0,0,0,0,0,7.0,0,4,0,,
SC-104450,2023-09-03,2024-01-15,premium,49.99,Dallas,4.5,134,1,1,4,3,1,53.97,161.91,1,0,0,0,3.0,6,83,1,2024-01-30,not_using
SC-104451,2023-09-20,2024-01-15,premium,49.99,San Jose,3.9,117,1,4,3,3,0,42.34,127.02,0,1,0,0,6.0,10,55,0,,
SC-104452,2023-10-16,2024-01-15,premium,49.99,Philadelphia,3.0,91,1,10,9,6,0,51.77,310.64,2,0,0,0,10.0,4,17,0,,
SC-104453,2023-12-26,2024-01-15,basic,29.99,Los Angeles,0.7,20,0,6,8,0,4,15.0,0.0,0,0,0,0,7.0,6,20,0,,
SC-104454,2022-03-25,2024-01-15,basic,29.99,New York,22.0,661,1,5,3,17,2,33.61,571.45,1,0,1,0,5.0,3,16,0,,
SC-104455,2023-06-29,2024-01-15,basic,29.99,Philadelphia,6.7,200,1,4,5,18,1,58.58,1054.36,1,0,0,0,9.0,2,33,0,,
SC-104456,2023-11-01,2024-01-15,premium,49.99,Los Angeles,2.5,75,0,1,3,2,0,60.45,120.9,0,0,1,1,2.0,75,75,1,2024-01-29,other
SC-104457,2023-06-24,2024-01-15,family,79.99,Denver,6.8,205,2,6,5,13,1,48.59,631.61,3,0,1,2,2.0,16,10,0,,
SC-104458,2023-03-23,2024-01-15,family,79.99,Houston,9.9,298,2,8,12,9,0,29.07,261.59,1,1,0,0,6.0,5,65,0,,
SC-104459,2022-01-01,2024-01-15,premium,49.99,San Jose,24.8,744,2,6,8,25,0,98.04,2451.11,3,0,1,1,,4,40,0,,
SC-104460,2022-02-09,2024-01-15,basic,29.99,Philadelphia,23.5,705,1,7,6,21,2,44.11,926.39,6,0,1,0,6.0,37,38,0,,
SC-104461,2022-01-01,2024-01-15,basic,29.99,Boston,24.8,744,1,9,3,23,0,69.99,1609.8,9,1,1,0,,24,58,0,,
SC-104462,2023-08-14,2024-01-15,premium,49.99,Philadelphia,5.1,154,0,4,11,5,1,35.66,178.32,1,1,1,0,1.0,6,14,0,,
SC-104463,2022-11-12,2024-01-15,premium,49.99,Phoenix,14.3,429,0,5,3,16,3,60.08,961.31,1,0,0,1,9.0,4,17,0,,
SC-104464,2022-01-01,2024-01-15,basic,29.99,Houston,24.8,744,1,4,2,27,1,57.21,1544.7,5,0,1,0,7.0,3,8,0,,
SC-104465,2023-05-29,2024-01-15,premium,49.99,San Jose,7.7,231,2,2,3,13,0,85.08,1105.98,2,0,1,1,,6,79,0,,
SC-104466,2022-11-29,2024-01-15,basic,29.99,San Antonio,13.7,412,0,2,1,13,2,67.04,871.49,8,1,0,1,,1,248,1,2024-01-16,quality_issues
SC-104467,2022-11-14,2024-01-15,basic,29.99,San Jose,14.2,427,0,2,7,16,1,42.58,681.26,2,2,3,0,,7,19,0,,
SC-104468,2023-06-23,2024-01-15,premium,49.99,Seattle,6.9,206,1,3,3,18,0,105.86,1905.53,0,0,0,0,,5,106,0,,
SC-104469,2022-11-26,2024-01-15,premium,49.99,Houston,13.8,415,1,1,1,13,0,51.05,663.67,4,5,5,0,5.0,5,23,1,2024-02-03,not_using
SC-104470,2022-03-05,2024-01-15,basic,29.99,New York,22.7,681,0,4,3,26,1,45.91,1193.79,5,0,2,1,,10,7,0,,
SC-104471,2022-01-01,2024-01-15,premium,49.99,Los Angeles,24.8,744,2,5,6,28,1,41.78,1169.89,6,0,4,0,8.0,2,67,0,,
SC-104472,2023-02-26,2024-01-15,basic,29.99,New York,10.8,323,4,9,3,23,1,58.25,1339.76,1,2,1,0,8.0,5,3,0,,
SC-104473,2023-09-03,2024-01-15,basic,29.99,San Diego,4.5,134,0,7,4,4,2,18.05,72.19,1,0,0,2,,2,23,0,,
SC-104474,2022-11-09,2024-01-15,family,79.99,Dallas,14.4,432,2,1,5,34,1,27.15,923.27,4,0,1,0,10.0,9,5,0,,
SC-104475,2023-03-17,2024-01-15,basic,29.99,San Diego,10.1,304,3,8,8,10,3,31.02,310.16,1,2,0,0,2.0,11,19,0,,
SC-104476,2024-01-02,2024-01-15,basic,29.99,Seattle,0.4,13,3,8,6,2,0,40.44,80.88,0,1,0,1,,2,8,0,,
SC-104477,2023-06-26,2024-01-15,premium,49.99,San Antonio,6.8,203,0,2,3,7,1,31.33,219.34,0,0,3,0,5.0,10,201,0,,
SC-104478,2022-01-01,2024-01-15,premium,49.99,Austin,24.8,744,0,8,5,28,0,47.3,1324.28,5,0,1,0,9.0,16,34,0,,
SC-104479,2023-09-17,2024-01-15,basic,29.99,Austin,4.0,120,3,12,5,3,3,46.46,139.38,0,0,0,0,7.0,7,12,0,,
SC-104480,2023-06-16,2024-01-15,basic,29.99,San Diego,7.1,213,1,3,5,6,1,61.12,366.7,3,1,1,0,8.0,0,6,0,,
SC-104481,2022-01-01,2024-01-15,basic,29.99,Dallas,24.8,744,3,1,1,22,0,74.31,1634.85,4,0,1,0,,23,48,0,,
SC-104482,2023-01-25,2024-01-15,family,79.99,Los Angeles,11.8,355,0,2,3,13,3,77.09,1002.11,1,0,2,2,2.0,2,21,0,,
SC-104483,2023-05-24,2024-01-15,basic,29.99,Portland,7.9,236,0,2,0,6,0,22.58,135.45,7,0,0,1,,12,114,1,2024-02-08,too_expensive
SC-104484,2022-06-28,2024-01-15,basic,29.99,Austin,18.9,566,1,4,1,31,2,40.58,1258.05,9,1,2,1,4.0,5,277,1,2024-01-17,too_expensive
SC-104485,2023-03-07,2024-01-15,premium,49.99,Boston,10.5,314,5,8,11,12,1,66.22,794.68,2,0,0,0,9.0,3,11,0,,
SC-104486,2022-01-01,2024-01-15,premium,49.99,Dallas,24.8,744,2,1,5,20,1,60.41,1208.25,8,1,3,0,8.0,19,51,0,,
SC-104487,2023-07-16,2024-01-15,basic,29.99,Los Angeles,6.1,183,4,5,2,9,1,51.67,465.02,1,2,0,0,5.0,2,42,0,,
SC-104488,2023-04-22,2024-01-15,basic,29.99,Phoenix,8.9,268,0,3,4,8,0,21.79,174.28,7,2,1,2,8.0,1,73,1,2024-02-12,moving
SC-104489,2022-05-18,2024-01-15,basic,29.99,Portland,20.2,607,0,12,10,17,1,68.78,1169.26,3,0,1,0,8.0,1,2,0,,
SC-104490,2023-08-16,2024-01-15,premium,49.99,Chicago,5.1,152,3,6,8,9,1,40.53,364.74,0,0,0,0,1.0,4,30,0,,
SC-104491,2022-12-31,2024-01-15,basic,29.99,Phoenix,12.7,380,1,5,4,25,2,33.35,833.81,3,0,0,0,7.0,6,1,0,,
SC-104492,2023-04-17,2024-01-15,premium,49.99,San Jose,9.1,273,2,7,2,10,0,22.94,229.37,1,0,1,0,5.0,10,16,0,,
SC-104493,2023-08-11,2024-01-15,premium,49.99,Houston,5.2,157,1,4,8,11,1,29.8,327.78,0,0,0,0,8.0,5,53,0,,
SC-104494,2023-01-02,2024-01-15,basic,29.99,Phoenix,12.6,378,1,1,1,10,0,65.0,650.04,1,0,1,1,3.0,3,378,1,2024-02-09,too_expensive
SC-104495,2024-01-13,2024-01-15,family,79.99,Houston,0.1,2,0,2,4,0,1,64.3,0.0,0,1,0,0,9.0,2,2,0,,
SC-104496,2023-12-25,2024-01-15,family,79.99,Portland,0.7,21,1,7,7,0,1,48.46,0.0,0,0,0,0,,0,0,0,,
SC-104497,2023-05-01,2024-01-15,family,79.99,Denver,8.6,259,0,2,1,7,0,47.03,329.22,2,2,2,0,,1,86,1,2024-02-05,found_alternative
SC-104498,2023-10-22,2024-01-15,premium,49.99,San Jose,2.8,85,2,10,2,3,0,49.5,148.51,1,0,1,0,,6,27,0,,
SC-104499,2023-02-09,2024-01-15,premium,49.99,New York,11.3,340,1,3,7,12,0,31.08,372.98,1,0,1,0,,1,7,0,,
SC-104500,2023-07-02,2024-01-15,basic,29.99,Los Angeles,6.6,197,1,4,7,36,2,33.25,1197.08,2,2,0,0,6.0,9,23,0,,
SC-104501,2023-07-29,2024-01-15,basic,29.99,Los Angeles,5.7,170,1,8,5,15,1,30.53,457.95,0,0,1,0,5.0,9,2,0,,
SC-104502,2023-12-15,2024-01-15,family,79.99,Chicago,1.0,31,1,3,9,1,0,37.77,37.77,0,0,0,1,8.0,0,31,0,,
SC-104503,2023-06-08,2024-01-15,basic,29.99,Portland,7.4,221,0,8,8,24,1,31.82,763.8,1,0,0,0,,3,23,0,,
SC-104504,2023-06-11,2024-01-15,basic,29.99,Houston,7.3,218,1,2,3,6,1,15.0,90.0,2,0,0,0,10.0,3,23,0,,
SC-104505,2023-04-19,2024-01-15,basic,29.99,Seattle,9.0,271,1,3,4,9,1,32.83,295.43,3,1,0,0,7.0,27,89,0,,
SC-104506,2023-08-15,2024-01-15,basic,29.99,Los Angeles,5.1,153,2,6,13,5,0,57.74,288.69,0,0,0,0,9.0,1,18,0,,
SC-104507,2022-12-04,2024-01-15,basic,29.99,Dallas,13.6,407,1,3,5,12,0,21.48,257.7,0,0,1,0,,1,23,0,,
SC-104508,2023-12-01,2024-01-15,premium,49.99,San Antonio,1.5,45,2,3,6,2,0,84.29,168.59,0,0,0,1,7.0,6,45,0,,
SC-104509,2023-09-04,2024-01-15,basic,29.99,New York,4.4,133,2,4,0,7,0,49.36,345.54,0,0,1,0,10.0,3,19,0,,
SC-104510,2022-10-04,2024-01-15,premium,49.99,Denver,15.6,468,2,2,4,14,2,32.12,449.72,0,0,0,0,7.0,5,13,0,,
SC-104511,2022-02-24,2024-01-15,premium,49.99,San Jose,23.0,690,0,0,1,26,0,76.01,1976.19,1,0,3,0,8.0,1,4,0,,
SC-104512,2022-01-01,2024-01-15,premium,49.99,Seattle,24.8,744,0,0,0,28,1,52.24,1462.6,14,3,3,1,4.0,4,20,1,2024-01-31,other
SC-104513,2022-01-01,2024-01-15,basic,29.99,Phoenix,24.8,744,0,4,8,65,0,28.68,1864.09,10,0,2,0,8.0,21,12,0,,
SC-104514,2024-01-03,2024-01-15,premium,49.99,Dallas,0.4,12,0,1,1,0,0,19.97,0.0,0,1,0,0,7.0,11,12,0,,
SC-104515,2023-12-23,2024-01-15,basic,29.99,Chicago,0.8,23,0,3,2,1,1,67.96,67.96,0,0,0,0,7.0,1,23,0,,
SC-104516,2023-11-27,2024-01-15,premium,49.99,San Jose,1.6,49,0,5,4,3,0,65.4,196.2,0,0,1,0,5.0,1,10,0,,
SC-104517,2024-01-02,2024-01-15,premium,49.99,San Jose,0.4,13,1,6,9,0,1,49.81,0.0,0,0,0,0,6.0,4,13,0,,
SC-104518,2024-01-06,2024-01-15,basic,29.99,New York,0.3,9,0,2,1,0,0,88.51,0.0,0,0,0,0,6.0,9,9,1,2024-01-17,other
SC-104519,2022-10-22,2024-01-15,basic,29.99,New York,15.0,450,1,10,6,14,3,42.64,597.0,6,0,0,0,6.0,4,14,0,,
SC-104520,2023-08-23,2024-01-15,family,79.99,San Diego,4.8,145,0,4,6,5,1,31.73,158.64,1,0,1,0,8.0,8,3,0,,
SC-104521,2023-12-31,2024-01-15,basic,29.99,San Diego,0.5,15,5,5,7,0,1,38.82,0.0,0,0,0,0,7.0,15,15,0,,
SC-104522,2023-08-14,2024-01-15,family,79.99,Portland,5.1,154,2,5,11,4,0,40.77,163.07,0,0,0,0,1.0,7,7,0,,
SC-104523,2022-01-01,2024-01-15,premium,49.99,Philadelphia,24.8,744,2,5,6,70,0,15.0,1050.0,5,0,2,1,7.0,0,24,0,,
SC-104524,2022-08-01,2024-01-15,premium,49.99,Los Angeles,17.7,532,0,9,4,20,1,50.67,1013.42,2,1,0,0,10.0,9,79,0,,
SC-104525,2023-11-18,2024-01-15,basic,29.99,Phoenix,1.9,58,0,1,0,1,0,48.21,48.21,0,0,0,0,9.0,0,58,0,,
SC-104526,2023-05-02,2024-01-15,premium,49.99,San Antonio,8.6,258,1,6,4,8,2,82.59,660.74,1,0,0,0,9.0,4,24,0,,
SC-104527,2022-06-01,2024-01-15,family,79.99,Austin,19.8,593,2,6,6,18,1,62.22,1119.89,4,0,1,0,7.0,23,24,0,,
SC-104528,2022-09-11,2024-01-15,premium,49.99,Austin,16.4,491,0,6,4,18,0,49.04,882.8,2,0,2,0,9.0,7,1,0,,
SC-104529,2024-01-08,2024-01-15,family,79.99,New York,0.2,7,3,2,1,1,2,53.62,53.62,0,1,0,0,9.0,7,7,0,,
SC-104530,2022-12-31,2024-01-15,basic,29.99,Phoenix,12.7,380,2,3,7,20,0,27.34,546.71,3,0,0,0,5.0,2,16,0,,
SC-104531,2023-12-30,2024-01-15,basic,29.99,Denver,0.5,16,0,9,9,0,0,74.87,0.0,0,0,0,0,8.0,2,5,0,,
SC-104532,2023-05-28,2024-01-15,premium,49.99,Philadelphia,7.7,232,1,13,6,14,0,47.18,660.5,3,0,0,0,9.0,1,1,0,,
SC-104533,2023-08-16,2024-01-15,premium,49.99,New York,5.1,152,2,6,8,4,0,71.38,285.5,3,0,1,0,7.0,19,23,0,,
SC-104534,2022-06-18,2024-01-15,premium,49.99,Denver,19.2,576,1,3,5,15,2,19.26,288.93,1,1,1,0,,15,34,0,,
SC-104535,2023-07-24,2024-01-15,basic,29.99,San Antonio,5.8,175,1,6,6,20,2,43.89,877.88,0,0,1,0,4.0,2,37,0,,
SC-104536,2022-01-06,2024-01-15,basic,29.99,Dallas,24.6,739,2,7,4,21,0,59.85,1256.76,5,1,5,0,10.0,0,15,0,,
SC-104537,2022-05-13,2024-01-15,basic,29.99,Portland,20.4,612,0,3,12,16,0,35.9,574.36,6,1,0,0,8.0,24,62,0,,
SC-104538,2023-12-30,2024-01-15,basic,29.99,Seattle,0.5,16,1,3,1,0,0,35.89,0.0,0,2,1,0,8.0,16,16,0,,
SC-104539,2022-01-01,2024-01-15,family,79.99,Chicago,24.8,744,1,4,10,28,4,60.67,1698.62,3,0,1,0,5.0,5,17,0,,
SC-104540,2023-01-15,2024-01-15,premium,49.99,Austin,12.2,365,1,9,3,12,0,45.73,548.75,3,0,0,0,9.0,7,4,0,,
SC-104541,2023-08-07,2024-01-15,basic,29.99,New York,5.4,161,0,8,5,5,3,53.74,268.69,2,0,1,0,,7,44,0,,
SC-104542,2023-10-24,2024-01-15,premium,49.99,Chicago,2.8,83,1,5,3,4,0,30.93,123.71,1,1,1,1,6.0,10,12,0,,
SC-104543,2023-09-03,2024-01-15,basic,29.99,Austin,4.5,134,1,11,9,8,0,20.17,161.34,1,0,0,0,9.0,0,9,0,,
SC-104544,2023-01-31,2024-01-15,basic,29.99,San Antonio,11.6,349,3,6,4,68,2,48.55,3301.69,4,0,0,0,8.0,11,3,0,,
SC-104545,2022-01-01,2024-01-15,basic,29.99,Chicago,24.8,744,1,6,4,25,0,28.57,714.24,2,0,4,0,,15,77,0,,
SC-104546,2022-03-13,2024-01-15,basic,29.99,Phoenix,22.4,673,2,5,8,19,1,33.88,643.68,6,1,1,0,9.0,1,6,0,,
SC-104547,2023-11-11,2024-01-15,basic,29.99,Philadelphia,2.2,65,0,5,2,1,1,49.2,49.2,0,0,1,0,,1,22,0,,
SC-104548,2022-07-29,2024-01-15,basic,29.99,Denver,17.8,535,0,1,6,20,1,83.35,1666.91,7,0,2,0,10.0,7,28,0,,
SC-104549,2022-02-01,2024-01-15,premium,49.99,Boston,23.8,713,2,4,2,42,0,73.24,3076.03,0,1,1,0,5.0,7,4,0,,
SC-104550,2023-02-27,2024-01-15,premium,49.99,Philadelphia,10.7,322,3,6,5,50,0,76.91,3845.67,4,1,2,0,,1,3,0,,
SC-104551,2022-01-01,2024-01-15,family,79.99,Philadelphia,24.8,744,1,2,1,27,0,48.62,1312.71,8,0,6,0,3.0,14,174,1,2024-02-10,too_expensive
SC-104552,2023-12-15,2024-01-15,basic,29.99,Houston,1.0,31,0,5,6,1,1,38.33,38.33,0,0,0,1,4.0,0,13,0,,
SC-104553,2023-06-12,2024-01-15,basic,29.99,Seattle,7.2,217,0,6,3,8,2,32.96,263.69,4,1,0,0,8.0,8,84,0,,
SC-104554,2023-10-24,2024-01-15,premium,49.99,Dallas,2.8,83,0,4,4,2,0,21.64,43.28,0,0,0,0,,83,16,0,,
SC-104555,2023-07-23,2024-01-15,premium,49.99,Portland,5.9,176,2,5,7,5,0,41.13,205.64,0,0,0,0,8.0,8,8,0,,
SC-104556,2022-01-01,2024-01-15,basic,29.99,Chicago,24.8,744,1,1,2,23,1,46.3,1064.94,1,0,3,0,9.0,8,2,0,,
SC-104557,2023-12-11,2024-01-15,premium,49.99,Los Angeles,1.2,35,2,7,9,3,1,64.27,192.81,0,1,0,0,5.0,0,23,0,,
SC-104558,2023-01-29,2024-01-15,premium,49.99,Denver,11.7,351,2,6,8,12,1,46.84,562.09,4,0,0,0,10.0,1,60,0,,
SC-104559,2023-11-27,2024-01-15,family,79.99,Dallas,1.6,49,0,1,3,1,0,51.96,51.96,2,0,0,1,10.0,9,9,1,2024-01-21,too_expensive
SC-104560,2023-11-24,2024-01-15,premium,49.99,Seattle,1.7,52,1,5,7,1,0,65.79,65.79,1,0,0,0,8.0,14,2,0,,
SC-104561,2022-01-01,2024-01-15,basic,29.99,Denver,24.8,744,0,1,4,20,0,75.87,1517.47,1,0,2,0,10.0,10,59,0,,
SC-104562,2023-10-19,2024-01-15,basic,29.99,Houston,2.9,88,2,5,4,3,2,39.56,118.68,0,0,0,0,6.0,0,85,0,,
SC-104563,2022-12-19,2024-01-15,premium,49.99,Boston,13.1,392,0,4,2,14,1,69.95,979.36,0,1,2,1,10.0,30,16,0,,
SC-104564,2022-01-01,2024-01-15,family,79.99,Phoenix,24.8,744,2,2,0,29,1,90.95,2637.6,19,1,2,2,,38,203,1,2024-02-10,too_expensive
SC-104565,2022-02-06,2024-01-15,family,79.99,San Jose,23.6,708,2,9,6,50,0,65.15,3257.36,4,1,1,0,10.0,19,10,0,,
SC-104566,2023-03-03,2024-01-15,basic,29.99,Los Angeles,10.6,318,2,6,7,18,0,32.95,593.16,1,1,0,0,9.0,2,4,0,,
SC-104567,2022-11-20,2024-01-15,basic,29.99,Dallas,14.0,421,3,7,7,11,1,54.26,596.91,3,1,0,0,10.0,11,5,0,,
SC-104568,2023-10-30,2024-01-15,basic,29.99,Denver,2.6,77,0,4,9,2,0,59.03,118.05,2,0,0,0,,1,0,0,,
SC-104569,2022-01-01,2024-01-15,premium,49.99,Austin,24.8,744,3,4,10,26,1,51.74,1345.25,6,2,3,0,,4,26,0,,
SC-104570,2024-01-03,2024-01-15,basic,29.99,San Antonio,0.4,12,3,4,11,0,0,62.26,0.0,1,0,0,0,,2,6,0,,
SC-104571,2023-11-03,2024-01-15,premium,49.99,New York,2.4,73,0,7,3,2,1,80.18,160.36,0,2,0,0,10.0,0,26,0,,
SC-104572,2022-09-22,2024-01-15,basic,29.99,Portland,16.0,480,1,7,4,14,0,84.91,1188.73,7,0,1,0,9.0,2,22,0,,
SC-104573,2022-01-01,2024-01-15,basic,29.99,San Diego,24.8,744,3,3,2,80,3,75.36,6028.46,5,0,1,3,4.0,19,6,0,,
SC-104574,2022-01-01,2024-01-15,family,79.99,Philadelphia,24.8,744,1,3,2,22,4,23.94,526.62,1,0,0,0,8.0,3,19,0,,
SC-104575,2023-03-12,2024-01-15,family,79.99,Los Angeles,10.3,309,1,10,15,43,1,50.61,2176.43,3,0,0,0,6.0,10,26,0,,
SC-104576,2022-05-09,2024-01-15,premium,49.99,Phoenix,20.5,616,2,7,10,39,0,48.93,1908.41,3,0,4,0,9.0,6,13,0,,
SC-104577,2023-10-16,2024-01-15,basic,29.99,Philadelphia,3.0,91,1,4,4,3,0,49.81,149.43,0,0,1,1,,19,16,0,,
